latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.100006,0.5,327.0,7200,Europe/Berlin,CEST

time,temperature_2m_mean (°C),precipitation_sum (mm)
2013-01-01,7.2,0.00
2013-01-02,7.7,0.00
2013-01-03,5.1,0.00
2013-01-04,5.7,0.00
2013-01-05,7.2,0.00
2013-01-06,8.2,0.00
2013-01-07,7.4,0.00
2013-01-08,7.7,0.00
2013-01-09,5.3,0.00
2013-01-10,10.8,0.00
2013-01-11,8.2,0.00
2013-01-12,7.1,0.00
2013-01-13,6.4,0.00
2013-01-14,5.8,0.00
2013-01-15,7.0,0.00
2013-01-16,9.0,0.00
2013-01-17,9.4,0.00
2013-01-18,9.0,2.80
2013-01-19,9.8,7.30
2013-01-20,6.8,0.60
2013-01-21,6.7,0.00
2013-01-22,4.5,3.20
2013-01-23,5.3,0.00
2013-01-24,6.2,6.00
2013-01-25,5.2,0.00
2013-01-26,7.8,2.00
2013-01-27,8.2,1.60
2013-01-28,8.6,1.50
2013-01-29,7.8,0.00
2013-01-30,9.3,0.00
2013-01-31,12.4,0.00
2013-02-01,11.0,0.00
2013-02-02,7.8,0.50
2013-02-03,5.2,0.00
2013-02-04,8.0,0.00
2013-02-05,10.6,0.00
2013-02-06,6.8,0.60
2013-02-07,5.4,0.00
2013-02-08,6.5,0.00
2013-02-09,5.0,0.00
2013-02-10,8.4,1.20
2013-02-11,6.7,2.00
2013-02-12,7.3,0.00
2013-02-13,7.7,0.00
2013-02-14,10.4,0.00
2013-02-15,10.3,0.00
2013-02-16,8.9,0.00
2013-02-17,9.3,0.00
2013-02-18,10.0,2.10
2013-02-19,8.8,2.70
2013-02-20,9.8,0.00
2013-02-21,10.6,0.10
2013-02-22,10.0,2.50
2013-02-23,2.2,19.50
2013-02-24,2.6,0.00
2013-02-25,3.0,0.00
2013-02-26,2.9,0.00
2013-02-27,4.7,0.00
2013-02-28,4.8,26.90
2013-03-01,5.7,33.90
2013-03-02,6.8,0.00
2013-03-03,7.7,0.00
2013-03-04,7.5,4.50
2013-03-05,11.3,24.60
2013-03-06,12.4,16.50
2013-03-07,12.4,5.70
2013-03-08,12.8,2.20
2013-03-09,11.5,1.80
2013-03-10,11.0,0.00
2013-03-11,10.9,0.50
2013-03-12,10.5,0.00
2013-03-13,5.3,0.60
2013-03-14,5.1,0.00
2013-03-15,6.1,0.00
2013-03-16,7.5,0.60
2013-03-17,9.4,7.50
2013-03-18,9.7,2.00
2013-03-19,8.9,2.00
2013-03-20,9.9,3.80
2013-03-21,10.0,0.00
2013-03-22,10.4,0.00
2013-03-23,10.6,0.30
2013-03-24,11.5,0.40
2013-03-25,12.3,3.10
2013-03-26,13.7,4.00
2013-03-27,13.0,1.90
2013-03-28,14.1,0.20
2013-03-29,13.8,3.20
2013-03-30,14.0,0.00
2013-03-31,13.0,0.00
2013-04-01,12.7,6.30
2013-04-02,12.3,0.00
2013-04-03,11.1,0.00
2013-04-04,11.3,4.20
2013-04-05,7.0,1.80
2013-04-06,7.3,0.00
2013-04-07,8.8,0.00
2013-04-08,11.6,0.00
2013-04-09,13.7,0.00
2013-04-10,15.1,0.00
2013-04-11,17.5,0.40
2013-04-12,16.2,0.00
2013-04-13,15.5,0.00
2013-04-14,14.0,0.00
2013-04-15,15.4,0.00
2013-04-16,17.0,0.00
2013-04-17,17.2,0.00
2013-04-18,16.6,0.00
2013-04-19,13.5,0.30
2013-04-20,12.6,0.00
2013-04-21,12.4,0.00
2013-04-22,13.0,0.00
2013-04-23,13.0,0.00
2013-04-24,14.1,0.00
2013-04-25,13.5,14.70
2013-04-26,14.7,9.60
2013-04-27,10.6,6.80
2013-04-28,6.6,14.60
2013-04-29,9.3,22.00
2013-04-30,10.9,5.50
2013-05-01,12.0,0.30
2013-05-02,12.9,0.00
2013-05-03,12.6,0.00
2013-05-04,13.3,0.00
2013-05-05,15.2,0.00
2013-05-06,17.7,0.00
2013-05-07,19.9,0.00
2013-05-08,20.8,0.00
2013-05-09,18.1,0.00
2013-05-10,17.1,0.00
2013-05-11,16.6,0.10
2013-05-12,15.7,0.00
2013-05-13,15.9,0.00
2013-05-14,14.5,4.20
2013-05-15,13.1,17.10
2013-05-16,11.8,1.60
2013-05-17,12.9,3.00
2013-05-18,12.1,6.30
2013-05-19,13.4,0.90
2013-05-20,12.3,5.60
2013-05-21,13.2,0.00
2013-05-22,14.9,0.00
2013-05-23,14.3,0.00
2013-05-24,12.8,0.00
2013-05-25,13.3,0.00
2013-05-26,13.5,2.40
2013-05-27,14.9,5.90
2013-05-28,14.0,0.00
2013-05-29,13.3,0.00
2013-05-30,13.5,0.00
2013-05-31,14.7,0.00
2013-06-01,16.0,0.00
2013-06-02,16.8,0.00
2013-06-03,17.5,0.00
2013-06-04,18.4,0.40
2013-06-05,18.2,0.00
2013-06-06,18.6,1.00
2013-06-07,18.5,0.00
2013-06-08,17.6,12.20
2013-06-09,16.7,1.10
2013-06-10,19.2,0.00
2013-06-11,22.3,0.00
2013-06-12,23.9,0.00
2013-06-13,23.1,0.00
2013-06-14,21.9,0.00
2013-06-15,22.6,0.00
2013-06-16,22.6,0.00
2013-06-17,22.6,0.10
2013-06-18,19.2,30.30
2013-06-19,16.7,0.10
2013-06-20,18.2,0.00
2013-06-21,19.6,4.30
2013-06-22,20.1,0.00
2013-06-23,19.4,0.00
2013-06-24,16.9,0.00
2013-06-25,18.3,0.00
2013-06-26,19.3,0.00
2013-06-27,21.0,0.00
2013-06-28,20.9,0.00
2013-06-29,22.5,0.00
2013-06-30,22.1,0.00
2013-07-01,22.1,0.00
2013-07-02,21.8,0.00
2013-07-03,24.0,0.00
2013-07-04,23.9,0.00
2013-07-05,24.7,0.00
2013-07-06,25.7,0.00
2013-07-07,26.3,0.00
2013-07-08,26.1,0.00
2013-07-09,24.7,0.00
2013-07-10,24.5,0.00
2013-07-11,24.9,2.80
2013-07-12,25.3,0.00
2013-07-13,25.4,0.20
2013-07-14,25.1,1.60
2013-07-15,25.6,0.50
2013-07-16,25.6,1.10
2013-07-17,25.8,1.90
2013-07-18,24.5,6.20
2013-07-19,24.6,0.00
2013-07-20,24.7,0.00
2013-07-21,25.1,1.90
2013-07-22,25.6,0.00
2013-07-23,25.6,0.00
2013-07-24,25.6,0.00
2013-07-25,25.8,0.00
2013-07-26,25.3,0.00
2013-07-27,25.9,0.00
2013-07-28,26.6,2.40
2013-07-29,25.5,0.50
2013-07-30,25.5,0.00
2013-07-31,26.4,0.00
2013-08-01,25.3,0.00
2013-08-02,24.7,0.00
2013-08-03,24.9,0.00
2013-08-04,25.3,0.00
2013-08-05,25.1,0.00
2013-08-06,25.3,0.80
2013-08-07,24.7,3.50
2013-08-08,21.8,1.70
2013-08-09,22.6,0.00
2013-08-10,24.2,0.00
2013-08-11,25.1,0.00
2013-08-12,24.5,0.00
2013-08-13,25.2,1.70
2013-08-14,25.4,0.00
2013-08-15,24.9,1.30
2013-08-16,24.6,0.40
2013-08-17,23.0,10.50
2013-08-18,23.7,0.60
2013-08-19,25.5,0.20
2013-08-20,23.6,0.00
2013-08-21,24.0,0.00
2013-08-22,23.5,0.00
2013-08-23,23.9,0.00
2013-08-24,24.1,0.00
2013-08-25,21.8,0.00
2013-08-26,21.7,0.70
2013-08-27,21.9,0.00
2013-08-28,21.3,0.50
2013-08-29,19.1,26.60
2013-08-30,21.1,1.40
2013-08-31,21.1,0.00
2013-09-01,21.2,0.00
2013-09-02,21.3,0.00
2013-09-03,22.3,0.00
2013-09-04,20.5,0.00
2013-09-05,21.3,0.00
2013-09-06,21.3,7.20
2013-09-07,20.8,2.10
2013-09-08,20.4,0.80
2013-09-09,20.1,0.00
2013-09-10,21.2,0.20
2013-09-11,18.9,0.60
2013-09-12,18.3,0.00
2013-09-13,19.5,0.00
2013-09-14,21.4,0.00
2013-09-15,21.0,0.00
2013-09-16,21.0,0.00
2013-09-17,19.6,0.00
2013-09-18,20.0,0.00
2013-09-19,21.1,0.00
2013-09-20,20.1,0.00
2013-09-21,20.7,0.00
2013-09-22,21.1,0.00
2013-09-23,20.3,0.00
2013-09-24,21.0,0.00
2013-09-25,21.4,0.00
2013-09-26,21.9,0.00
2013-09-27,21.7,0.00
2013-09-28,22.6,0.00
2013-09-29,21.4,0.00
2013-09-30,22.2,0.00
2013-10-01,24.7,0.10
2013-10-02,23.4,0.00
2013-10-03,21.6,3.20
2013-10-04,21.1,7.30
2013-10-05,19.2,0.00
2013-10-06,17.8,0.00
2013-10-07,16.7,0.00
2013-10-08,17.7,0.00
2013-10-09,16.7,0.00
2013-10-10,16.2,0.00
2013-10-11,14.6,0.00
2013-10-12,13.9,0.00
2013-10-13,16.7,0.00
2013-10-14,18.0,0.00
2013-10-15,19.4,0.00
2013-10-16,22.1,0.00
2013-10-17,19.9,0.00
2013-10-18,20.0,0.10
2013-10-19,19.8,0.00
2013-10-20,19.5,1.30
2013-10-21,18.9,0.30
2013-10-22,19.0,0.20
2013-10-23,19.5,0.00
2013-10-24,19.1,0.00
2013-10-25,19.3,0.10
2013-10-26,20.2,0.60
2013-10-27,19.9,0.00
2013-10-28,19.8,0.00
2013-10-29,15.4,0.10
2013-10-30,12.4,0.00
2013-10-31,12.4,0.00
2013-11-01,13.0,0.30
2013-11-02,15.8,0.00
2013-11-03,15.4,0.00
2013-11-04,14.0,1.80
2013-11-05,17.8,0.00
2013-11-06,19.1,0.00
2013-11-07,17.7,0.00
2013-11-08,15.8,0.00
2013-11-09,13.2,0.00
2013-11-10,15.4,0.00
2013-11-11,14.8,0.00
2013-11-12,14.8,0.00
2013-11-13,15.0,0.00
2013-11-14,12.2,0.00
2013-11-15,9.4,0.00
2013-11-16,3.4,35.60
2013-11-17,6.7,30.80
2013-11-18,7.9,21.60
2013-11-19,9.5,2.40
2013-11-20,6.1,0.00
2013-11-21,7.8,0.00
2013-11-22,6.3,0.00
2013-11-23,5.3,0.00
2013-11-24,5.2,0.00
2013-11-25,4.9,0.00
2013-11-26,3.5,0.00
2013-11-27,2.5,0.00
2013-11-28,2.1,0.00
2013-11-29,2.0,0.00
2013-11-30,5.2,0.10
2013-12-01,3.5,0.00
2013-12-02,3.8,0.00
2013-12-03,6.6,0.00
2013-12-04,5.3,0.00
2013-12-05,5.8,0.00
2013-12-06,5.6,0.00
2013-12-07,4.1,0.00
2013-12-08,4.3,0.00
2013-12-09,4.3,0.00
2013-12-10,3.0,0.00
2013-12-11,5.9,0.00
2013-12-12,5.1,0.00
2013-12-13,2.6,0.00
2013-12-14,4.2,0.00
2013-12-15,4.2,0.00
2013-12-16,5.8,0.00
2013-12-17,8.0,0.00
2013-12-18,7.4,0.00
2013-12-19,7.4,11.00
2013-12-20,7.4,1.10
2013-12-21,4.0,0.00
2013-12-22,5.4,0.00
2013-12-23,5.9,0.00
2013-12-24,6.2,3.10
2013-12-25,9.4,7.90
2013-12-26,7.6,0.00
2013-12-27,9.6,0.00
2013-12-28,9.4,0.10
2013-12-29,6.4,0.00
2013-12-30,4.7,0.00
2013-12-31,5.7,0.00
2014-01-01,6.9,0.20
2014-01-02,10.2,0.20
2014-01-03,12.5,0.30
2014-01-04,11.5,2.90
2014-01-05,8.0,0.00
2014-01-06,8.9,0.00
2014-01-07,9.2,0.00
2014-01-08,7.8,0.00
2014-01-09,8.1,0.00
2014-01-10,7.1,0.00
2014-01-11,7.9,0.00
2014-01-12,8.2,0.20
2014-01-13,8.2,3.10
2014-01-14,6.8,0.20
2014-01-15,8.4,0.30
2014-01-16,9.7,1.40
2014-01-17,6.4,0.00
2014-01-18,6.6,6.40
2014-01-19,5.3,0.00
2014-01-20,6.5,0.00
2014-01-21,6.7,0.00
2014-01-22,6.3,2.50
2014-01-23,7.1,0.00
2014-01-24,9.5,0.10
2014-01-25,12.2,0.00
2014-01-26,11.7,0.00
2014-01-27,9.8,0.00
2014-01-28,7.1,3.00
2014-01-29,4.9,6.00
2014-01-30,5.7,0.00
2014-01-31,6.8,0.00
2014-02-01,7.6,0.50
2014-02-02,5.8,0.00
2014-02-03,4.7,0.00
2014-02-04,5.6,0.30
2014-02-05,9.6,3.00
2014-02-06,9.0,0.00
2014-02-07,9.3,0.00
2014-02-08,9.4,1.60
2014-02-09,7.9,1.80
2014-02-10,7.5,0.00
2014-02-11,5.9,1.90
2014-02-12,8.1,0.00
2014-02-13,11.1,0.00
2014-02-14,12.8,0.00
2014-02-15,12.3,0.20
2014-02-16,7.4,4.90
2014-02-17,6.8,0.00
2014-02-18,8.0,0.20
2014-02-19,9.3,0.00
2014-02-20,9.5,0.00
2014-02-21,9.0,0.00
2014-02-22,7.2,0.00
2014-02-23,8.3,0.00
2014-02-24,8.3,0.00
2014-02-25,9.7,0.00
2014-02-26,9.2,0.50
2014-02-27,7.0,0.20
2014-02-28,8.1,1.30
2014-03-01,7.9,1.80
2014-03-02,10.6,0.40
2014-03-03,11.0,0.30
2014-03-04,9.7,0.00
2014-03-05,11.8,0.30
2014-03-06,10.4,0.00
2014-03-07,10.7,0.00
2014-03-08,11.4,0.00
2014-03-09,10.1,0.00
2014-03-10,10.9,0.00
2014-03-11,11.3,0.00
2014-03-12,10.2,0.00
2014-03-13,10.2,0.20
2014-03-14,11.5,0.00
2014-03-15,12.3,0.00
2014-03-16,13.7,0.00
2014-03-17,15.4,0.00
2014-03-18,15.6,0.00
2014-03-19,12.4,0.00
2014-03-20,12.5,0.00
2014-03-21,13.0,0.30
2014-03-22,14.4,4.90
2014-03-23,8.9,0.00
2014-03-24,10.1,1.80
2014-03-25,10.1,2.10
2014-03-26,9.3,0.00
2014-03-27,9.3,0.00
2014-03-28,9.7,0.00
2014-03-29,11.3,4.70
2014-03-30,11.5,17.40
2014-03-31,12.5,0.00
2014-04-01,11.7,0.00
2014-04-02,11.9,1.30
2014-04-03,10.7,38.50
2014-04-04,12.4,3.20
2014-04-05,15.4,0.00
2014-04-06,15.3,0.00
2014-04-07,15.2,0.00
2014-04-08,15.5,0.00
2014-04-09,14.5,0.00
2014-04-10,15.3,0.00
2014-04-11,15.1,2.20
2014-04-12,14.6,3.10
2014-04-13,16.4,0.00
2014-04-14,16.0,0.00
2014-04-15,16.5,0.00
2014-04-16,15.1,0.00
2014-04-17,14.9,0.00
2014-04-18,17.4,0.00
2014-04-19,17.2,1.20
2014-04-20,13.1,12.50
2014-04-21,12.9,9.50
2014-04-22,15.2,1.90
2014-04-23,16.6,0.00
2014-04-24,15.6,2.30
2014-04-25,13.7,0.00
2014-04-26,14.8,0.00
2014-04-27,14.7,0.00
2014-04-28,15.1,0.00
2014-04-29,17.0,0.00
2014-04-30,17.5,0.00
2014-05-01,17.8,0.00
2014-05-02,15.6,0.00
2014-05-03,16.2,0.00
2014-05-04,15.1,0.00
2014-05-05,15.5,0.00
2014-05-06,15.8,0.00
2014-05-07,17.8,0.00
2014-05-08,17.3,0.80
2014-05-09,19.8,0.00
2014-05-10,21.6,0.00
2014-05-11,20.4,0.00
2014-05-12,16.6,0.20
2014-05-13,16.4,0.00
2014-05-14,15.6,0.00
2014-05-15,17.7,0.00
2014-05-16,17.2,0.00
2014-05-17,17.1,0.00
2014-05-18,16.9,0.00
2014-05-19,16.8,0.00
2014-05-20,17.2,0.70
2014-05-21,18.6,1.00
2014-05-22,17.1,1.60
2014-05-23,17.9,0.20
2014-05-24,14.8,9.10
2014-05-25,16.3,3.40
2014-05-26,15.8,6.50
2014-05-27,15.5,5.30
2014-05-28,15.3,16.00
2014-05-29,16.4,0.00
2014-05-30,17.0,1.70
2014-05-31,17.0,0.50
2014-06-01,18.0,0.00
2014-06-02,18.1,0.00
2014-06-03,19.2,0.00
2014-06-04,20.4,0.00
2014-06-05,18.8,0.00
2014-06-06,19.5,0.00
2014-06-07,21.0,0.00
2014-06-08,22.3,0.00
2014-06-09,23.1,0.00
2014-06-10,22.9,0.00
2014-06-11,24.3,0.00
2014-06-12,25.9,2.60
2014-06-13,26.0,1.00
2014-06-14,25.1,0.00
2014-06-15,22.3,1.90
2014-06-16,20.2,2.00
2014-06-17,21.4,1.00
2014-06-18,19.9,1.30
2014-06-19,21.2,0.20
2014-06-20,22.5,0.00
2014-06-21,23.0,0.00
2014-06-22,22.6,0.30
2014-06-23,23.5,2.80
2014-06-24,20.0,19.40
2014-06-25,20.3,2.20
2014-06-26,21.7,0.00
2014-06-27,21.6,0.00
2014-06-28,23.3,0.00
2014-06-29,21.1,0.00
2014-06-30,20.9,0.00
2014-07-01,22.1,0.80
2014-07-02,21.9,3.60
2014-07-03,21.6,5.30
2014-07-04,21.9,4.80
2014-07-05,24.2,0.00
2014-07-06,24.3,11.60
2014-07-07,20.0,13.60
2014-07-08,20.8,0.00
2014-07-09,19.8,0.00
2014-07-10,19.3,0.00
2014-07-11,20.3,0.00
2014-07-12,21.0,0.00
2014-07-13,22.6,0.00
2014-07-14,24.4,0.00
2014-07-15,23.8,0.20
2014-07-16,24.5,0.00
2014-07-17,24.4,0.00
2014-07-18,24.4,0.00
2014-07-19,25.6,0.00
2014-07-20,25.1,0.60
2014-07-21,23.5,0.00
2014-07-22,24.0,0.00
2014-07-23,25.0,0.00
2014-07-24,25.2,0.00
2014-07-25,24.7,1.20
2014-07-26,25.1,0.00
2014-07-27,26.3,0.00
2014-07-28,25.6,0.00
2014-07-29,23.3,0.00
2014-07-30,22.9,0.00
2014-07-31,25.0,0.00
2014-08-01,24.3,0.20
2014-08-02,22.6,12.20
2014-08-03,23.2,0.80
2014-08-04,23.5,8.20
2014-08-05,23.0,2.00
2014-08-06,24.6,0.00
2014-08-07,25.3,0.00
2014-08-08,24.3,0.00
2014-08-09,24.6,0.10
2014-08-10,26.8,0.00
2014-08-11,25.3,0.90
2014-08-12,23.3,3.40
2014-08-13,23.4,0.00
2014-08-14,21.5,0.00
2014-08-15,22.2,0.00
2014-08-16,21.2,0.00
2014-08-17,21.2,0.00
2014-08-18,22.7,0.00
2014-08-19,22.9,0.60
2014-08-20,22.4,7.40
2014-08-21,20.2,4.20
2014-08-22,21.1,30.50
2014-08-23,19.8,1.10
2014-08-24,21.2,0.40
2014-08-25,22.7,0.00
2014-08-26,25.2,0.00
2014-08-27,25.0,0.00
2014-08-28,23.3,0.00
2014-08-29,22.8,3.00
2014-08-30,22.3,2.50
2014-08-31,23.5,0.60
2014-09-01,23.7,0.00
2014-09-02,24.3,0.00
2014-09-03,23.0,1.10
2014-09-04,23.1,1.10
2014-09-05,22.7,4.00
2014-09-06,23.5,0.60
2014-09-07,23.6,0.30
2014-09-08,23.5,1.00
2014-09-09,23.0,3.90
2014-09-10,23.4,0.20
2014-09-11,25.4,0.00
2014-09-12,25.2,0.00
2014-09-13,23.9,0.40
2014-09-14,22.9,5.40
2014-09-15,21.6,8.10
2014-09-16,21.6,2.10
2014-09-17,21.7,4.70
2014-09-18,21.9,0.60
2014-09-19,21.8,0.60
2014-09-20,22.8,0.30
2014-09-21,22.6,0.30
2014-09-22,19.3,20.20
2014-09-23,18.7,26.20
2014-09-24,17.3,0.20
2014-09-25,16.1,0.00
2014-09-26,16.7,0.00
2014-09-27,17.5,0.00
2014-09-28,17.2,4.90
2014-09-29,19.1,0.00
2014-09-30,19.0,5.70
2014-10-01,19.0,0.00
2014-10-02,18.9,0.10
2014-10-03,18.9,1.10
2014-10-04,19.4,0.00
2014-10-05,18.2,1.40
2014-10-06,18.7,1.50
2014-10-07,19.9,0.00
2014-10-08,19.5,0.00
2014-10-09,20.4,0.30
2014-10-10,19.1,6.40
2014-10-11,18.3,0.00
2014-10-12,19.6,0.30
2014-10-13,16.9,0.40
2014-10-14,15.9,0.60
2014-10-15,15.5,0.00
2014-10-16,18.7,0.00
2014-10-17,18.4,0.00
2014-10-18,19.4,0.00
2014-10-19,19.0,0.00
2014-10-20,19.6,0.00
2014-10-21,20.8,0.00
2014-10-22,17.3,0.00
2014-10-23,16.6,0.00
2014-10-24,18.2,0.00
2014-10-25,19.6,0.00
2014-10-26,18.6,0.00
2014-10-27,16.5,1.00
2014-10-28,15.9,0.90
2014-10-29,16.5,0.10
2014-10-30,16.4,0.00
2014-10-31,16.7,0.00
2014-11-01,16.5,0.00
2014-11-02,16.2,0.00
2014-11-03,16.2,0.40
2014-11-04,12.6,20.80
2014-11-05,10.2,0.00
2014-11-06,10.0,0.00
2014-11-07,12.4,0.00
2014-11-08,11.4,0.00
2014-11-09,10.6,2.00
2014-11-10,8.5,0.00
2014-11-11,8.6,7.80
2014-11-12,9.8,0.00
2014-11-13,11.7,0.00
2014-11-14,13.0,7.20
2014-11-15,10.8,0.00
2014-11-16,9.6,0.00
2014-11-17,10.1,0.00
2014-11-18,9.1,0.00
2014-11-19,10.2,0.00
2014-11-20,11.2,0.00
2014-11-21,13.0,0.00
2014-11-22,13.7,0.20
2014-11-23,14.3,0.20
2014-11-24,15.1,0.20
2014-11-25,14.1,0.30
2014-11-26,12.7,6.80
2014-11-27,11.0,3.70
2014-11-28,13.1,7.70
2014-11-29,13.6,51.70
2014-11-30,13.5,32.00
2014-12-01,11.5,3.10
2014-12-02,8.3,0.30
2014-12-03,6.8,1.60
2014-12-04,6.4,8.40
2014-12-05,7.4,0.00
2014-12-06,6.2,0.00
2014-12-07,4.8,0.00
2014-12-08,8.7,0.00
2014-12-09,6.8,0.00
2014-12-10,6.1,0.00
2014-12-11,9.6,0.00
2014-12-12,7.2,0.00
2014-12-13,6.8,0.00
2014-12-14,8.2,3.40
2014-12-15,8.4,15.50
2014-12-16,7.6,1.50
2014-12-17,9.7,0.00
2014-12-18,10.2,0.00
2014-12-19,9.4,0.00
2014-12-20,8.0,0.00
2014-12-21,8.5,0.00
2014-12-22,6.4,0.00
2014-12-23,4.9,0.00
2014-12-24,3.8,0.00
2014-12-25,3.6,0.00
2014-12-26,6.7,0.00
2014-12-27,9.5,0.00
2014-12-28,7.8,0.20
2014-12-29,2.6,0.00
2014-12-30,1.3,0.00
2014-12-31,2.8,0.00
2015-01-01,4.1,0.00
2015-01-02,3.2,0.00
2015-01-03,4.6,0.00
2015-01-04,8.8,0.00
2015-01-05,6.0,0.00
2015-01-06,5.2,0.00
2015-01-07,4.1,0.00
2015-01-08,3.5,0.00
2015-01-09,5.6,0.00
2015-01-10,8.7,0.00
2015-01-11,8.4,0.00
2015-01-12,6.3,0.00
2015-01-13,8.0,0.00
2015-01-14,7.1,0.00
2015-01-15,7.8,0.00
2015-01-16,7.9,4.50
2015-01-17,5.8,0.00
2015-01-18,4.5,0.30
2015-01-19,4.5,2.00
2015-01-20,3.5,0.00
2015-01-21,3.3,0.00
2015-01-22,4.3,0.00
2015-01-23,4.6,0.00
2015-01-24,4.8,0.00
2015-01-25,5.8,0.00
2015-01-26,5.0,0.00
2015-01-27,6.9,0.00
2015-01-28,6.8,0.00
2015-01-29,11.1,0.00
2015-01-30,8.8,11.10
2015-01-31,6.9,5.60
2015-02-01,4.9,0.40
2015-02-02,5.7,0.00
2015-02-03,5.8,2.70
2015-02-04,1.5,13.90
2015-02-05,0.9,0.00
2015-02-06,0.7,0.00
2015-02-07,0.7,0.00
2015-02-08,1.9,0.00
2015-02-09,2.9,0.00
2015-02-10,3.9,0.00
2015-02-11,5.4,0.00
2015-02-12,6.3,0.00
2015-02-13,7.9,0.00
2015-02-14,8.1,0.00
2015-02-15,8.7,0.00
2015-02-16,8.3,0.00
2015-02-17,8.5,0.20
2015-02-18,6.8,0.00
2015-02-19,6.3,0.00
2015-02-20,6.1,0.00
2015-02-21,7.2,3.10
2015-02-22,6.9,0.00
2015-02-23,11.8,0.10
2015-02-24,7.5,0.00
2015-02-25,8.3,0.00
2015-02-26,11.9,0.00
2015-02-27,9.9,0.40
2015-02-28,8.1,0.00
2015-03-01,13.5,0.30
2015-03-02,15.0,0.00
2015-03-03,13.1,1.80
2015-03-04,10.4,0.00
2015-03-05,7.9,0.00
2015-03-06,8.0,0.00
2015-03-07,11.0,0.00
2015-03-08,10.1,0.00
2015-03-09,11.6,0.00
2015-03-10,12.6,0.00
2015-03-11,14.6,0.00
2015-03-12,13.2,0.00
2015-03-13,11.1,0.00
2015-03-14,8.4,0.20
2015-03-15,7.6,0.00
2015-03-16,6.8,0.40
2015-03-17,8.4,0.00
2015-03-18,10.0,4.60
2015-03-19,11.8,2.70
2015-03-20,11.3,9.40
2015-03-21,11.0,45.60
2015-03-22,10.3,8.10
2015-03-23,9.8,15.50
2015-03-24,10.2,18.60
2015-03-25,7.5,4.40
2015-03-26,8.0,0.00
2015-03-27,11.6,0.00
2015-03-28,13.3,0.00
2015-03-29,13.3,0.00
2015-03-30,15.5,0.00
2015-03-31,15.0,0.00
2015-04-01,12.2,0.00
2015-04-02,11.7,0.00
2015-04-03,13.2,0.00
2015-04-04,12.2,0.00
2015-04-05,11.4,0.00
2015-04-06,10.9,0.00
2015-04-07,10.1,0.00
2015-04-08,9.6,0.00
2015-04-09,9.1,0.40
2015-04-10,10.8,2.10
2015-04-11,12.1,0.00
2015-04-12,13.8,0.10
2015-04-13,14.3,0.00
2015-04-14,15.6,0.00
2015-04-15,13.3,0.50
2015-04-16,14.1,7.70
2015-04-17,15.6,0.00
2015-04-18,14.3,0.20
2015-04-19,14.6,3.90
2015-04-20,14.8,0.00
2015-04-21,15.3,0.00
2015-04-22,14.3,1.20
2015-04-23,16.6,0.00
2015-04-24,16.4,0.00
2015-04-25,17.8,0.90
2015-04-26,16.5,7.00
2015-04-27,15.4,0.00
2015-04-28,14.1,0.00
2015-04-29,15.0,0.30
2015-04-30,16.4,0.00
2015-05-01,19.6,0.00
2015-05-02,21.0,0.00
2015-05-03,23.6,0.00
2015-05-04,20.0,0.00
2015-05-05,20.3,0.00
2015-05-06,19.2,0.00
2015-05-07,16.8,0.00
2015-05-08,20.6,0.00
2015-05-09,22.1,0.00
2015-05-10,21.0,0.00
2015-05-11,19.6,0.00
2015-05-12,19.6,0.00
2015-05-13,22.0,0.20
2015-05-14,24.9,0.00
2015-05-15,15.9,0.00
2015-05-16,17.5,0.00
2015-05-17,18.7,0.00
2015-05-18,19.8,0.00
2015-05-19,15.9,8.10
2015-05-20,14.6,0.00
2015-05-21,15.4,0.00
2015-05-22,15.9,0.00
2015-05-23,17.2,0.00
2015-05-24,17.8,0.00
2015-05-25,19.1,0.00
2015-05-26,18.8,0.00
2015-05-27,18.7,0.00
2015-05-28,19.5,0.00
2015-05-29,19.8,1.00
2015-05-30,19.6,0.30
2015-05-31,20.5,0.90
2015-06-01,20.0,0.10
2015-06-02,21.0,0.00
2015-06-03,22.3,0.00
2015-06-04,23.5,0.00
2015-06-05,23.1,0.00
2015-06-06,23.7,0.00
2015-06-07,24.4,0.40
2015-06-08,25.0,0.30
2015-06-09,24.1,0.00
2015-06-10,21.5,3.20
2015-06-11,21.3,0.00
2015-06-12,22.1,2.40
2015-06-13,20.2,6.80
2015-06-14,20.4,2.40
2015-06-15,19.5,7.60
2015-06-16,18.7,1.90
2015-06-17,19.9,0.00
2015-06-18,21.7,0.00
2015-06-19,22.4,0.00
2015-06-20,22.6,0.00
2015-06-21,23.8,0.00
2015-06-22,24.5,0.70
2015-06-23,24.9,7.50
2015-06-24,22.1,1.50
2015-06-25,22.9,0.10
2015-06-26,26.0,0.00
2015-06-27,27.8,0.00
2015-06-28,27.5,0.00
2015-06-29,26.0,0.00
2015-06-30,25.9,0.00
2015-07-01,26.1,0.00
2015-07-02,24.9,0.00
2015-07-03,25.4,0.00
2015-07-04,26.6,0.00
2015-07-05,27.6,0.00
2015-07-06,27.2,0.00
2015-07-07,29.3,0.00
2015-07-08,27.5,0.00
2015-07-09,25.0,0.00
2015-07-10,25.7,0.00
2015-07-11,25.4,0.00
2015-07-12,26.7,0.00
2015-07-13,27.2,0.00
2015-07-14,27.0,0.00
2015-07-15,26.5,0.00
2015-07-16,26.7,0.00
